,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,Day,Time_Range
587,28/11/2015,11,indian,female,moderate,50-60,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,7,no,Saturday,morning
588,28/11/2015,11,indian,female,fat,30-40,no,no_kids,big,white,traditional,grey,short_sleeve,black,long,blankets,4,8,no,Saturday,morning
589,28/11/2015,11,chinese,female,moderate,30-40,no,no_kids,big,blue,casual,white,long sleeve,grey,long,blankets,3,7,no,Saturday,morning
590,28/11/2015,11,chinese,female,fat,40-50,no,no_kids,big,blue,casual,brown,long sleeve,black,long,blankets,6,7,no,Saturday,morning
591,28/11/2015,11,indian,female,moderate,40-50,no,no_kids,big,white,casual,white,short_sleeve,black,long,blankets,3,10,no,Saturday,morning
592,28/11/2015,11,indian,female,moderate,40-50,no,no_kids,big,black,casual,black,short_sleeve,green,short,blankets,4,7,no,Saturday,morning
593,28/11/2015,11,indian,female,moderate,20-30,no,no_kids,big,blue,casual,white,long sleeve,black,long,blankets,3,7,no,Saturday,morning
594,28/11/2015,11,indian,female,fat,40-50,yes,young,big,pink,casual,white,short_sleeve,black,long,blankets,5,10,no,Saturday,morning
595,28/11/2015,11,indian,female,fat,30-40,no,young,big,pink,casual,white,short_sleeve,black,long,blankets,5,10,no,Saturday,morning
596,28/11/2015,11,chinese,female,moderate,30-40,no,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,4,7,no,Saturday,morning
597,28/11/2015,11,chinese,female,moderate,50-60,no,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,4,7,no,Saturday,morning
598,28/11/2015,11,indian,female,moderate,50-60,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,7,no,Saturday,morning
599,28/11/2015,11,indian,female,fat,40-50,no,no_kids,big,white,traditional,green,short_sleeve,black,long,blankets,5,8,no,Saturday,morning
600,28/11/2015,11,chinese,female,moderate,30-40,no,no_kids,big,blue,casual,white,short_sleeve,grey,long,blankets,3,7,no,Saturday,morning
601,28/11/2015,11,chinese,female,fat,40-50,no,no_kids,big,grey,casual,grey,long sleeve,black,long,blankets,5,7,no,Saturday,morning
602,28/11/2015,11,indian,female,fat,40-50,yes,young,small,white,traditional,brown,short_sleeve,blue,long,blankets,5,10,no,Saturday,morning
603,28/11/2015,11,indian,female,moderate,40-50,no,no_kids,big,green,casual,pink,short_sleeve,blue,short,clothes,5,9,yes,Saturday,morning
604,28/11/2015,12,indian,female,thin,40-50,yes,young,big,white,casual,purple,short_sleeve,black,short,blankets,5,7,no,Saturday,morning
605,28/11/2015,12,malay,female,moderate,30-40,no,no_kids,big,red,casual,orange,long sleeve,black,long,clothes,5,8,no,Saturday,morning
606,28/11/2015,12,indian,female,fat,30-40,yes,young,big,black,casual,black,short_sleeve,black,short,blankets,3,9,yes,Saturday,morning
607,28/11/2015,12,foreigner ,female,thin,40-50,yes,baby,big,green,formal,yellow,long sleeve,black,long,clothes,3,7,yes,Saturday,morning
608,28/11/2015,13,malay,female,fat,50-60,no,no_kids,big,red,formal,red,long sleeve,black,long,clothes,6,8,no,Saturday,afternoon
609,28/11/2015,13,indian,male,fat,50-60,no,no_kids,big,white,casual,black,short_sleeve,blue,long,clothes,6,7,no,Saturday,afternoon
610,28/11/2015,13,chinese,male,moderate,40-50,no,no_kids,big,white,casual,white,short_sleeve,black,short,clothes,6,8,yes,Saturday,afternoon
611,28/11/2015,13,indian,female,fat,30-40,yes,young,big,blue,casual,white,short_sleeve,black,long,clothes,4,7,no,Saturday,afternoon
612,28/11/2015,14,malay,female,moderate,40-50,no,no_kids,big,black,casual,orange,long sleeve,white,long,clothes,6,9,no,Saturday,afternoon
613,28/11/2015,14,chinese,male,fat,30-40,no,no_kids,big,blue,casual,brown,short_sleeve,black,short,clothes,3,9,yes,Saturday,afternoon
614,28/11/2015,14,chinese,female,moderate,50-60,no,no_kids,big,white,casual,pink,short_sleeve,blue,short,clothes,4,7,no,Saturday,afternoon
615,28/11/2015,14,indian,female,fat,50-60,no,no_kids,small,white,traditional,red,short_sleeve,black,long,clothes,5,9,no,Saturday,afternoon
616,28/11/2015,14,indian,female,fat,50-60,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,8,no,Saturday,afternoon
617,28/11/2015,14,foreigner ,female,fat,40-50,no,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,4,7,no,Saturday,afternoon
618,28/11/2015,14,indian,female,moderate,40-50,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,Saturday,afternoon
619,28/11/2015,14,indian,female,fat,40-50,no,no_kids,big,pink,traditional,white,short_sleeve,white,long,clothes,4,10,no,Saturday,afternoon
620,28/11/2015,14,chinese,female,moderate,40-50,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,Saturday,afternoon
621,28/11/2015,14,chinese,female,moderate,40-50,no,toddler,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,Saturday,afternoon
622,28/11/2015,14,indian,female,fat,20-30,yes,young,small,purple,traditional,orange,short_sleeve,blue,long,clothes,5,10,no,Saturday,afternoon
623,28/11/2015,14,indian,female,moderate,30-40,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,10,no,Saturday,afternoon
624,28/11/2015,14,indian,female,moderate,50-60,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,Saturday,afternoon
625,28/11/2015,15,indian,female,fat,50-60,yes,no_kids,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,10,no,Saturday,afternoon
626,28/11/2015,15,indian,female,fat,30-40,yes,young,big,black,casual,black,short_sleeve,black,short,clothes,5,9,yes,Saturday,afternoon
627,28/11/2015,16,foreigner ,female,moderate,30-40,yes,young,big,purple,casual,pink,long sleeve,black,long,clothes,3,10,no,Saturday,afternoon
628,28/11/2015,16,chinese,male,moderate,50-60,no,no_kids,big,red,casual,green,short_sleeve,black,long,clothes,4,8,yes,Saturday,afternoon
629,28/11/2015,18,foreigner ,male,fat,50-60,no,no_kids,big,purple,formal,blue,long sleeve,black,long,blankets,4,10,no,Saturday,afternoon
630,28/11/2015,18,foreigner ,male,fat,40-50,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,7,no,Saturday,afternoon
631,28/11/2015,18,chinese,male,fat,30-40,no,no_kids,big,blue,casual,black,long sleeve,black,long,clothes,6,9,yes,Saturday,afternoon
632,28/11/2015,18,foreigner ,male,fat,30-40,no,no_kids,big,red,casual,white,long sleeve,black,long,clothes,5,9,no,Saturday,afternoon
633,28/11/2015,18,foreigner ,female,fat,20-30,no,no_kids,big,white,traditional,grey,long sleeve,grey,long,clothes,4,7,no,Saturday,afternoon
634,28/11/2015,19,indian,male,fat,30-40,yes,toddler,big,white,formal,white,short_sleeve,grey,long,clothes,4,7,no,Saturday,afternoon
635,28/11/2015,19,indian,male,fat,30-40,yes,young,big,red,casual,red,short_sleeve,black,long,blankets,6,10,yes,Saturday,afternoon
636,28/11/2015,19,chinese,male,moderate,30-40,no,no_kids,big,purple,casual,orange,short_sleeve,blue,short,clothes,3,10,yes,Saturday,afternoon
637,28/11/2015,19,foreigner ,male,fat,50-60,no,no_kids,big,red,casual,white,short_sleeve,black,long,blankets,6,7,no,Saturday,afternoon
638,28/11/2015,19,indian,female,fat,40-50,no,no_kids,big,white,formal,blue,long sleeve,black,long,blankets,6,8,yes,Saturday,afternoon
639,28/11/2015,20,malay,female,fat,30-40,no,young,big,brown,traditional,blue,long sleeve,blue,long,clothes,3,10,yes,Saturday,night
640,28/11/2015,21,chinese,female,moderate,50-60,no,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,5,8,no,Saturday,night
641,28/11/2015,21,indian,female,fat,30-40,no,no_kids,big,pink,casual,brown,long sleeve,black,long,blankets,6,7,yes,Saturday,night
642,28/11/2015,21,chinese,male,fat,40-50,no,no_kids,big,pink,casual,yellow,short_sleeve,black,short,clothes,5,7,no,Saturday,night
643,28/11/2015,21,chinese,female,fat,20-30,no,no_kids,big,blue,casual,grey,long sleeve,blue,long,clothes,4,10,no,Saturday,night
644,28/11/2015,21,indian,male,fat,30-40,no,no_kids,big,pink,casual,black,short_sleeve,blue,long,blankets,5,7,no,Saturday,night
645,28/11/2015,22,indian,male,fat,40-50,no,no_kids,big,pink,casual,white,short_sleeve,white,short,clothes,5,8,no,Saturday,night
646,28/11/2015,22,indian,male,moderate,50-60,no,no_kids,big,white,casual,black,short_sleeve,blue,long,clothes,6,10,no,Saturday,night
647,28/11/2015,22,foreigner ,female,moderate,30-40,no,no_kids,big,grey,casual,brown,long sleeve,blue,long,blankets,3,7,yes,Saturday,night
648,28/11/2015,22,chinese,male,fat,40-50,no,no_kids,big,red,casual,orange,short_sleeve,blue,long,clothes,4,7,no,Saturday,night
649,28/11/2015,23,indian,female,moderate,50-60,no,no_kids,big,orange,formal,blue,long sleeve,black,long,clothes,6,8,no,Saturday,night
650,28/11/2015,23,foreigner ,male,moderate,30-40,no,no_kids,big,green,casual,grey,short_sleeve,brown,long,clothes,3,9,no,Saturday,night
651,28/11/2015,23,indian,male,fat,40-50,no,no_kids,big,white,casual,red,short_sleeve,grey,short,clothes,3,7,no,Saturday,night
652,28/11/2015,23,indian,male,fat,50-60,no,no_kids,big,grey,formal,blue,short_sleeve,black,long,clothes,4,10,no,Saturday,night
653,28/11/2015,23,indian,male,fat,30-40,no,no_kids,big,black,casual,green,short_sleeve,grey,long,blankets,4,8,no,Saturday,night
654,28/11/2015,23,indian,female,thin,40-50,no,no_kids,big,red,casual,grey,short_sleeve,white,short,clothes,5,9,no,Saturday,night
655,28/11/2015,23,foreigner ,female,fat,30-40,yes,young,big,white,casual,red,short_sleeve,green,short,blankets,3,8,no,Saturday,night
656,29/11/2015,0,indian,male,fat,30-40,yes,young,big,white,casual,green,short_sleeve,black,long,blankets,3,7,no,Sunday,midnight
657,29/11/2015,0,chinese,female,moderate,30-40,yes,young,big,red,casual,purple,short_sleeve,pink,short,clothes,5,7,no,Sunday,midnight
658,29/11/2015,0,chinese,female,moderate,20-30,yes,young,big,red,casual,purple,short_sleeve,black,long,blankets,6,7,yes,Sunday,midnight
659,29/11/2015,0,foreigner ,female,moderate,50-60,yes,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,4,8,no,Sunday,midnight
660,29/11/2015,0,chinese,female,moderate,50-60,yes,young,big,purple,casual,green,short_sleeve,pink,short,clothes,6,7,no,Sunday,midnight
661,29/11/2015,0,foreigner ,female,moderate,30-40,no,young,big,blue,casual,pink,long sleeve,black,long,clothes,5,10,no,Sunday,midnight
662,29/11/2015,0,chinese,male,thin,40-50,yes,toddler,big,red,casual,white,short_sleeve,white,short,clothes,5,9,yes,Sunday,midnight
663,29/11/2015,1,chinese,male,fat,50-60,no,no_kids,big,red,casual,blue,short_sleeve,green,short,blankets,3,9,yes,Sunday,midnight
664,29/11/2015,1,chinese,male,fat,40-50,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,Sunday,midnight
665,29/11/2015,1,foreigner ,female,thin,40-50,no,no_kids,small,brown,casual,blue,short_sleeve,brown,short,clothes,5,7,no,Sunday,midnight
666,29/11/2015,1,chinese,female,moderate,40-50,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,Sunday,midnight
667,29/11/2015,2,chinese,female,moderate,30-40,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,Sunday,midnight
668,29/11/2015,2,foreigner ,male,fat,40-50,no,no_kids,big,white,casual,orange,short_sleeve,brown,short,blankets,3,7,no,Sunday,midnight
669,29/11/2015,2,chinese,male,fat,40-50,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,10,yes,Sunday,midnight
670,29/11/2015,2,chinese,female,moderate,30-40,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,9,no,Sunday,midnight
671,29/11/2015,2,chinese,female,moderate,40-50,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,10,no,Sunday,midnight
672,29/11/2015,2,foreigner ,male,fat,20-30,no,no_kids,big,white,formal,green,short_sleeve,black,short,clothes,3,7,no,Sunday,midnight
673,29/11/2015,2,chinese,male,fat,20-30,no,no_kids,big,pink,formal,yellow,short_sleeve,black,short,clothes,5,9,no,Sunday,midnight
674,29/11/2015,2,chinese,female,thin,50-60,yes,toddler,big,red,formal,white,short_sleeve,white,short,clothes,5,9,yes,Sunday,midnight
675,29/11/2015,2,chinese,male,fat,50-60,no,no_kids,big,red,casual,blue,short_sleeve,green,short,clothes,3,9,yes,Sunday,midnight
676,29/11/2015,2,chinese,male,fat,30-40,no,no_kids,big,blue,casual,black,short_sleeve,white,long,clothes,3,7,no,Sunday,midnight
677,29/11/2015,2,foreigner ,male,thin,30-40,no,no_kids,small,brown,formal,grey,short_sleeve,brown,short,clothes,5,10,no,Sunday,midnight
678,29/11/2015,2,chinese,female,moderate,40-50,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,7,no,Sunday,midnight
679,29/11/2015,2,chinese,female,moderate,30-40,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,7,no,Sunday,midnight
680,29/11/2015,3,foreigner ,male,fat,50-60,no,no_kids,big,white,formal,orange,short_sleeve,brown,long,blankets,3,7,no,Sunday,midnight
681,29/11/2015,3,chinese,male,fat,40-50,no,no_kids,big,blue,formal,purple,short_sleeve,black,short,clothes,3,8,yes,Sunday,midnight
682,29/11/2015,3,chinese,female,moderate,30-40,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,Sunday,midnight
683,29/11/2015,3,chinese,female,moderate,40-50,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,Sunday,midnight
684,29/11/2015,3,foreigner ,male,fat,40-50,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,8,no,Sunday,midnight
685,29/11/2015,3,chinese,male,fat,30-40,no,no_kids,big,pink,casual,yellow,short_sleeve,black,long,blankets,5,8,no,Sunday,midnight
686,29/11/2015,3,chinese,female,moderate,40-50,no,toddler,big,white,casual,white,short_sleeve,red,short,blankets,6,7,no,Sunday,midnight
687,29/11/2015,3,chinese,female,moderate,40-50,yes,baby,big,white,casual,white,short_sleeve,red,short,blankets,6,10,no,Sunday,midnight
688,29/11/2015,3,chinese,female,moderate,40-50,yes,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,10,no,Sunday,midnight
689,29/11/2015,3,chinese,female,moderate,50-60,yes,toddler,big,pink,casual,white,short_sleeve,red,short,blankets,3,10,no,Sunday,midnight
690,29/11/2015,3,chinese,female,moderate,30-40,yes,toddler,big,orange,casual,purple,short_sleeve,purple,short,blankets,6,10,no,Sunday,midnight
691,29/11/2015,3,chinese,female,moderate,40-50,yes,baby,big,blue,formal,orange,short_sleeve,red,short,blankets,6,10,no,Sunday,midnight
692,29/11/2015,4,chinese,female,moderate,50-60,yes,baby,big,black,formal,pink,short_sleeve,red,short,blankets,6,10,no,Sunday,midnight
693,29/11/2015,4,chinese,female,moderate,30-40,yes,baby,big,orange,formal,purple,short_sleeve,red,short,blankets,3,9,no,Sunday,midnight
694,29/11/2015,4,chinese,female,moderate,30-40,yes,baby,big,green,formal,orange,short_sleeve,red,short,clothes,6,8,no,Sunday,midnight
695,29/11/2015,4,foreigner ,female,moderate,40-50,yes,baby,big,red,formal,pink,short_sleeve,blue,short,blankets,5,8,no,Sunday,midnight
696,29/11/2015,4,chinese,female,moderate,40-50,yes,baby,big,grey,formal,purple,short_sleeve,white,short,blankets,4,10,no,Sunday,midnight
697,29/11/2015,4,chinese,female,moderate,30-40,yes,toddler,big,black,casual,orange,long sleeve,black,short,blankets,3,10,no,Sunday,midnight
698,29/11/2015,4,chinese,female,moderate,40-50,yes,baby,big,black,formal,pink,short_sleeve,pink,long,blankets,4,7,yes,Sunday,midnight
699,29/11/2015,4,malay,female,fat,40-50,no,no_kids,big,black,casual,orange,long sleeve,white,short,clothes,5,9,no,Sunday,midnight
700,29/11/2015,4,chinese,male,fat,50-60,no,no_kids,big,blue,casual,white,short_sleeve,black,long,clothes,3,8,yes,Sunday,midnight
701,29/11/2015,4,chinese,female,moderate,20-30,no,no_kids,big,white,casual,pink,short_sleeve,blue,short,clothes,4,10,no,Sunday,midnight
702,29/11/2015,4,indian,female,fat,40-50,no,no_kids,small,white,traditional,red,short_sleeve,black,long,clothes,5,10,no,Sunday,midnight
703,29/11/2015,4,indian,female,fat,40-50,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,8,no,Sunday,midnight
704,29/11/2015,4,indian,female,fat,40-50,no,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,6,7,no,Sunday,midnight
705,29/11/2015,4,indian,female,moderate,30-40,yes,young,big,pink,casual,white,short_sleeve,purple,short,clothes,3,7,no,Sunday,midnight
706,29/11/2015,4,indian,female,fat,20-30,no,no_kids,big,pink,traditional,white,short_sleeve,white,long,clothes,4,9,no,Sunday,midnight
707,29/11/2015,4,chinese,female,moderate,30-40,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,8,no,Sunday,midnight
708,29/11/2015,4,chinese,female,moderate,40-50,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,Sunday,midnight
709,29/11/2015,4,indian,female,fat,30-40,yes,young,small,pink,traditional,brown,short_sleeve,blue,long,clothes,5,8,no,Sunday,midnight
710,29/11/2015,4,indian,female,moderate,30-40,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,10,no,Sunday,midnight
711,29/11/2015,4,indian,female,moderate,40-50,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,Sunday,midnight
712,29/11/2015,4,indian,female,fat,30-40,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,9,no,Sunday,midnight
713,29/11/2015,4,indian,female,fat,30-40,yes,young,big,black,casual,black,short_sleeve,black,short,clothes,5,9,yes,Sunday,midnight
714,29/11/2015,4,foreigner ,female,moderate,30-40,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,6,10,no,Sunday,midnight
715,29/11/2015,4,chinese,male,moderate,20-30,no,no_kids,big,red,casual,yellow,short_sleeve,black,long,clothes,6,8,yes,Sunday,midnight
716,29/11/2015,4,foreigner ,male,fat,40-50,no,no_kids,big,red,formal,blue,long sleeve,black,long,blankets,4,9,no,Sunday,midnight
717,29/11/2015,4,foreigner ,male,fat,20-30,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,9,no,Sunday,midnight
718,29/11/2015,4,chinese,male,fat,50-60,no,no_kids,big,blue,casual,grey,short_sleeve,black,long,clothes,6,10,yes,Sunday,midnight
719,29/11/2015,4,foreigner ,female,fat,50-60,no,no_kids,big,red,casual,white,long sleeve,black,long,clothes,5,8,no,Sunday,midnight
720,29/11/2015,4,foreigner ,male,fat,50-60,no,no_kids,big,white,traditional,grey,long sleeve,grey,long,clothes,4,7,no,Sunday,midnight
721,29/11/2015,4,indian,male,fat,30-40,yes,toddler,big,white,formal,white,short_sleeve,grey,long,clothes,4,10,no,Sunday,midnight
722,29/11/2015,4,indian,male,fat,40-50,no,young,big,purple,casual,red,short_sleeve,black,long,blankets,6,10,yes,Sunday,midnight
723,29/11/2015,4,chinese,male,moderate,40-50,no,no_kids,big,red,casual,white,short_sleeve,blue,short,clothes,3,10,yes,Sunday,midnight
724,29/11/2015,4,foreigner ,male,fat,30-40,no,no_kids,big,red,casual,white,short_sleeve,black,long,blankets,4,7,no,Sunday,midnight
725,29/11/2015,4,foreigner ,female,fat,30-40,no,no_kids,big,white,formal,blue,long sleeve,black,long,blankets,4,8,yes,Sunday,midnight
726,29/11/2015,4,malay,female,fat,50-60,yes,young,big,brown,traditional,blue,long sleeve,blue,long,clothes,3,7,yes,Sunday,midnight
727,29/11/2015,4,chinese,female,moderate,30-40,no,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,5,10,no,Sunday,midnight
728,29/11/2015,4,indian,female,moderate,20-30,no,no_kids,big,red,casual,brown,long sleeve,black,long,blankets,3,7,yes,Sunday,midnight
729,29/11/2015,4,chinese,male,fat,30-40,no,no_kids,big,pink,casual,yellow,short_sleeve,black,long,clothes,5,7,no,Sunday,midnight
730,29/11/2015,4,chinese,female,fat,50-60,no,no_kids,big,blue,casual,grey,long sleeve,blue,long,clothes,4,8,no,Sunday,midnight
731,29/11/2015,4,indian,male,fat,30-40,no,no_kids,big,pink,casual,red,short_sleeve,blue,long,clothes,5,8,no,Sunday,midnight
732,29/11/2015,4,indian,male,fat,40-50,no,no_kids,big,pink,casual,white,short_sleeve,white,short,blankets,5,7,no,Sunday,midnight
733,29/11/2015,4,indian,male,fat,30-40,no,no_kids,big,white,casual,black,short_sleeve,blue,long,clothes,6,7,no,Sunday,midnight
734,29/11/2015,4,foreigner ,female,moderate,30-40,no,no_kids,big,black,casual,brown,long sleeve,black,long,blankets,3,7,yes,Sunday,midnight
735,29/11/2015,4,chinese,male,fat,50-60,no,no_kids,big,red,casual,orange,short_sleeve,blue,long,clothes,4,8,no,Sunday,midnight
736,29/11/2015,4,indian,male,moderate,50-60,no,no_kids,big,red,formal,blue,long sleeve,black,long,clothes,3,8,no,Sunday,midnight
737,29/11/2015,4,indian,male,moderate,40-50,no,no_kids,big,green,casual,green,short_sleeve,brown,long,clothes,6,9,no,Sunday,midnight
738,29/11/2015,4,indian,male,fat,40-50,no,no_kids,big,white,casual,green,short_sleeve,grey,short,clothes,3,9,no,Sunday,midnight
739,29/11/2015,4,indian,male,fat,40-50,no,no_kids,big,green,formal,blue,short_sleeve,black,long,clothes,4,10,no,Sunday,midnight
740,29/11/2015,4,indian,male,fat,50-60,no,no_kids,big,black,casual,green,short_sleeve,grey,long,blankets,4,8,no,Sunday,midnight
741,29/11/2015,4,indian,female,moderate,30-40,no,no_kids,big,red,casual,grey,short_sleeve,white,short,clothes,5,7,no,Sunday,midnight
742,29/11/2015,4,foreigner ,male,fat,50-60,yes,young,big,white,casual,red,short_sleeve,grey,short,blankets,3,8,no,Sunday,midnight
743,29/11/2015,4,indian,male,fat,40-50,yes,young,big,white,casual,blue,short_sleeve,black,long,blankets,5,7,no,Sunday,midnight
744,29/11/2015,4,foreigner ,female,moderate,30-40,yes,young,big,white,casual,green,short_sleeve,pink,short,clothes,4,7,no,Sunday,midnight
745,29/11/2015,4,chinese,female,moderate,30-40,yes,young,big,red,casual,black,short_sleeve,black,long,clothes,3,7,yes,Sunday,midnight
746,29/11/2015,4,foreigner ,female,moderate,40-50,yes,young,big,blue,casual,black,short_sleeve,black,long,clothes,3,8,no,Sunday,midnight
747,29/11/2015,4,chinese,female,moderate,40-50,yes,young,big,white,casual,green,short_sleeve,pink,short,clothes,4,7,no,Sunday,midnight
748,29/11/2015,4,foreigner ,female,moderate,50-60,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,3,10,no,Sunday,midnight
749,29/11/2015,4,chinese,male,thin,20-30,yes,toddler,big,red,casual,white,short_sleeve,white,short,clothes,5,9,yes,Sunday,midnight
750,29/11/2015,4,chinese,male,fat,40-50,no,no_kids,big,red,casual,blue,short_sleeve,green,short,blankets,3,9,yes,Sunday,midnight
751,29/11/2015,4,chinese,male,fat,40-50,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,Sunday,midnight
752,29/11/2015,4,foreigner ,male,thin,30-40,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,7,no,Sunday,midnight
753,29/11/2015,4,chinese,female,moderate,30-40,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,Sunday,midnight
754,29/11/2015,4,chinese,female,moderate,50-60,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,8,no,Sunday,midnight
755,29/11/2015,4,foreigner ,male,fat,40-50,no,no_kids,big,white,casual,orange,short_sleeve,brown,short,blankets,3,7,no,Sunday,midnight
756,29/11/2015,4,chinese,male,fat,40-50,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,8,yes,Sunday,midnight
757,29/11/2015,4,chinese,female,moderate,50-60,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,8,no,Sunday,midnight
758,29/11/2015,4,chinese,female,moderate,30-40,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,10,no,Sunday,midnight
759,29/11/2015,4,foreigner ,male,fat,30-40,no,no_kids,big,pink,formal,green,long sleeve,black,long,clothes,3,10,no,Sunday,midnight
760,29/11/2015,4,chinese,male,fat,30-40,no,no_kids,big,pink,formal,yellow,short_sleeve,black,long,clothes,5,9,no,Sunday,midnight
761,29/11/2015,4,chinese,male,moderate,40-50,yes,toddler,big,red,formal,white,short_sleeve,white,short,clothes,5,9,yes,Sunday,midnight
762,29/11/2015,4,chinese,male,fat,30-40,no,no_kids,big,red,casual,blue,short_sleeve,green,short,clothes,3,9,yes,Sunday,midnight
763,29/11/2015,4,chinese,male,fat,40-50,no,no_kids,big,blue,casual,black,short_sleeve,white,long,clothes,3,7,no,Sunday,midnight
764,29/11/2015,4,foreigner ,male,thin,30-40,no,no_kids,small,brown,formal,green,short_sleeve,brown,short,clothes,5,10,no,Sunday,midnight
765,29/11/2015,4,chinese,female,thin,30-40,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,8,no,Sunday,midnight
766,29/11/2015,4,chinese,female,moderate,50-60,no,no_kids,big,white,formal,white,short_sleeve,red,short,blankets,6,8,no,Sunday,midnight
767,29/11/2015,4,foreigner ,male,thin,30-40,no,no_kids,big,white,formal,orange,short_sleeve,brown,long,blankets,5,7,no,Sunday,midnight
768,29/11/2015,4,chinese,male,thin,30-40,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,9,yes,Sunday,midnight
769,29/11/2015,4,chinese,female,thin,50-60,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,8,no,Sunday,midnight
770,29/11/2015,4,chinese,female,thin,40-50,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,7,no,Sunday,midnight
771,29/11/2015,4,foreigner ,male,fat,40-50,no,no_kids,big,white,casual,green,short_sleeve,black,short,blankets,3,10,no,Sunday,midnight
772,29/11/2015,4,chinese,male,thin,30-40,no,no_kids,big,pink,formal,yellow,short_sleeve,black,short,blankets,5,8,no,Sunday,midnight
773,29/11/2015,4,malay,female,moderate,20-30,yes,toddler,big,white,casual,red,short_sleeve,red,short,blankets,6,9,no,Sunday,midnight
774,29/11/2015,4,malay,female,thin,20-30,yes,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,8,no,Sunday,midnight
775,29/11/2015,4,malay,female,thin,40-50,yes,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,7,no,Sunday,midnight
776,29/11/2015,4,chinese,female,fat,50-60,yes,toddler,big,pink,casual,white,short_sleeve,red,short,blankets,3,10,no,Sunday,midnight
777,29/11/2015,4,malay,female,thin,30-40,yes,toddler,big,orange,casual,purple,short_sleeve,purple,short,blankets,4,10,no,Sunday,midnight
778,29/11/2015,4,malay,female,thin,40-50,yes,baby,big,blue,formal,orange,short_sleeve,red,short,blankets,4,10,no,Sunday,midnight
779,29/11/2015,4,malay,female,thin,40-50,yes,baby,big,black,formal,pink,short_sleeve,red,short,blankets,4,10,no,Sunday,midnight
780,29/11/2015,4,foreigner ,female,moderate,20-30,yes,baby,big,orange,casual,purple,short_sleeve,red,short,blankets,3,8,no,Sunday,midnight
781,29/11/2015,4,malay,female,moderate,20-30,yes,baby,big,black,formal,orange,short_sleeve,red,short,clothes,6,8,no,Sunday,midnight
